user_id,email,phone,page,duration_sec,event,timestamp
u02936,user2936@example.com,13810782271,/profile,236,search,2026-02-22T15:04:00Z
u02937,user2937@example.com,13875352393,/checkout,164,pageview,2026-02-26T21:12:00Z
u02938,user2938@example.com,13813187580,/cart,72,pageview,2026-02-17T06:55:00Z
u02939,user2939@example.com,13887759138,/products,60,click,2026-02-02T21:53:00Z
u02940,user2940@example.com,13877526599,/cart,133,pageview,2026-02-14T00:56:00Z
u02941,user2941@example.com,13867036936,/profile,136,search,2026-02-15T08:18:00Z
u02942,user2942@example.com,13829782135,/products,33,search,2026-02-15T17:52:00Z
u02943,user2943@example.com,13838310902,/products,177,click,2026-02-07T13:16:00Z
u02944,user2944@example.com,13895996260,/home,129,purchase,2026-02-18T20:10:00Z
u02945,user2945@example.com,13875842159,/profile,103,click,2026-02-13T00:44:00Z
u02946,user2946@example.com,13814957787,/products,200,purchase,2026-02-01T19:59:00Z
u02947,user2947@example.com,13881645602,/profile,57,search,2026-02-13T20:16:00Z
u02948,user2948@example.com,13815631807,/cart,244,search,2026-02-26T21:18:00Z
u02949,user2949@example.com,13898152175,/profile,172,purchase,2026-02-28T11:57:00Z
u02950,user2950@example.com,13869591336,/profile,6,pageview,2026-02-04T13:47:00Z
u02951,user2951@example.com,13853061990,/cart,22,click,2026-02-10T14:33:00Z
u02952,user2952@example.com,13822048643,/checkout,248,click,2026-02-07T10:38:00Z
u02953,user2953@example.com,13824559476,/cart,25,pageview,2026-02-22T07:54:00Z
u02954,user2954@example.com,13852283018,/profile,63,search,2026-02-21T03:16:00Z
u02955,user2955@example.com,13858917453,/checkout,154,search,2026-02-23T12:28:00Z
u02956,user2956@example.com,13875978851,/products,193,purchase,2026-02-03T12:09:00Z
u02957,user2957@example.com,13850341496,/profile,65,purchase,2026-02-24T23:09:00Z
u02958,user2958@example.com,13823726395,/products,11,pageview,2026-02-09T14:10:00Z
u02959,user2959@example.com,13897572885,/home,168,purchase,2026-02-27T09:21:00Z
u02960,user2960@example.com,13838695315,/profile,87,pageview,2026-02-25T04:06:00Z
u02961,user2961@example.com,13886808471,/checkout,187,search,2026-02-13T08:47:00Z
u02962,user2962@example.com,13867497829,/cart,165,click,2026-02-19T20:00:00Z
u02963,user2963@example.com,13886555943,/products,16,search,2026-02-24T16:22:00Z
u02964,user2964@example.com,13810139784,/home,18,pageview,2026-02-18T22:33:00Z
u02965,user2965@example.com,13848968517,/profile,32,purchase,2026-02-10T03:55:00Z
u02966,user2966@example.com,13883415810,/checkout,286,pageview,2026-02-01T07:48:00Z
u02967,user2967@example.com,13834507264,/profile,77,click,2026-02-21T08:50:00Z
u02968,user2968@example.com,13826219773,/cart,260,search,2026-02-10T12:02:00Z
u02969,user2969@example.com,13879578691,/checkout,228,search,2026-02-03T05:56:00Z
u02970,user2970@example.com,13810133226,/profile,12,search,2026-02-03T23:35:00Z
u02971,user2971@example.com,13843009871,/checkout,79,search,2026-02-06T08:52:00Z
u02972,user2972@example.com,13865414320,/profile,291,click,2026-02-23T21:01:00Z
u02973,user2973@example.com,13854116269,/home,122,pageview,2026-02-10T09:49:00Z
u02974,user2974@example.com,13883191154,/products,21,search,2026-02-18T04:24:00Z
u02975,user2975@example.com,13865389471,/cart,238,pageview,2026-02-21T10:27:00Z
u02976,user2976@example.com,13862033616,/products,264,click,2026-02-04T10:32:00Z
u02977,user2977@example.com,13850033208,/profile,224,purchase,2026-02-20T16:56:00Z
u02978,user2978@example.com,13840011737,/home,300,search,2026-02-18T00:27:00Z
u02979,user2979@example.com,13897594884,/cart,152,click,2026-02-07T18:00:00Z
u02980,user2980@example.com,13819300738,/checkout,240,search,2026-02-01T01:48:00Z
u02981,user2981@example.com,13873733066,/home,153,click,2026-02-06T03:32:00Z
u02982,user2982@example.com,13873576245,/home,244,search,2026-02-16T19:52:00Z
u02983,user2983@example.com,13852501270,/checkout,27,pageview,2026-02-21T08:05:00Z
u02984,user2984@example.com,13816467075,/home,232,purchase,2026-02-01T23:49:00Z
u02985,user2985@example.com,13870907973,/products,55,purchase,2026-02-01T07:24:00Z
u02986,user2986@example.com,13893832003,/checkout,138,purchase,2026-02-14T21:18:00Z
u02987,user2987@example.com,13843741500,/checkout,44,click,2026-02-17T06:52:00Z
u02988,user2988@example.com,13897392512,/profile,97,search,2026-02-16T01:28:00Z
u02989,user2989@example.com,13845042740,/profile,165,purchase,2026-02-28T06:11:00Z
u02990,user2990@example.com,13813721937,/checkout,116,purchase,2026-02-28T22:29:00Z
u02991,user2991@example.com,13898067686,/home,238,search,2026-02-17T11:46:00Z
u02992,user2992@example.com,13899196047,/cart,234,search,2026-02-10T02:49:00Z
u02993,user2993@example.com,13880964010,/home,291,search,2026-02-01T03:22:00Z
u02994,user2994@example.com,13869501508,/cart,78,pageview,2026-02-15T04:54:00Z
u02995,user2995@example.com,13896510543,/profile,211,pageview,2026-02-14T01:18:00Z
u02996,user2996@example.com,13857691160,/home,175,search,2026-02-01T23:05:00Z
u02997,user2997@example.com,13827385236,/products,292,pageview,2026-02-22T04:27:00Z
u02998,user2998@example.com,13823974337,/products,287,pageview,2026-02-07T03:38:00Z
u02999,user2999@example.com,13835743276,/profile,163,search,2026-02-05T19:16:00Z
u03000,user3000@example.com,13886637114,/profile,26,search,2026-02-12T07:30:00Z
u03001,user3001@example.com,13884636913,/home,49,search,2026-02-06T13:01:00Z
u03002,user3002@example.com,13825078468,/cart,121,purchase,2026-02-22T14:18:00Z
u03003,user3003@example.com,13847976099,/profile,287,pageview,2026-02-13T07:28:00Z
u03004,user3004@example.com,13859641852,/home,153,purchase,2026-02-15T07:37:00Z
u03005,user3005@example.com,13818212290,/checkout,73,purchase,2026-02-19T15:37:00Z
u03006,user3006@example.com,13866151917,/cart,11,purchase,2026-02-07T14:32:00Z
u03007,user3007@example.com,13887708482,/products,59,pageview,2026-02-27T06:43:00Z
u03008,user3008@example.com,13813357592,/checkout,200,click,2026-02-15T17:27:00Z
u03009,user3009@example.com,13867580550,/profile,205,purchase,2026-02-13T20:07:00Z
u03010,user3010@example.com,13894311503,/checkout,219,purchase,2026-02-12T06:42:00Z
u03011,user3011@example.com,13826672873,/products,139,click,2026-02-11T02:46:00Z
u03012,user3012@example.com,13894853309,/home,58,click,2026-02-15T21:57:00Z
u03013,user3013@example.com,13882163658,/products,245,purchase,2026-02-09T17:38:00Z
u03014,user3014@example.com,13870108311,/home,238,purchase,2026-02-28T00:48:00Z
u03015,user3015@example.com,13819879868,/cart,78,pageview,2026-02-05T04:10:00Z
u03016,user3016@example.com,13878160753,/checkout,16,search,2026-02-12T15:04:00Z
u03017,user3017@example.com,13875849106,/cart,113,click,2026-02-25T11:12:00Z
u03018,user3018@example.com,13875364429,/home,58,click,2026-02-18T23:23:00Z
u03019,user3019@example.com,13894273345,/profile,21,search,2026-02-24T07:30:00Z
u03020,user3020@example.com,13885400303,/home,157,click,2026-02-01T16:49:00Z
u03021,user3021@example.com,13818297136,/products,126,pageview,2026-02-08T09:20:00Z
u03022,user3022@example.com,13824206973,/home,71,pageview,2026-02-20T13:24:00Z
u03023,user3023@example.com,13859800692,/checkout,147,purchase,2026-02-02T00:31:00Z
u03024,user3024@example.com,13847797645,/home,216,purchase,2026-02-12T15:11:00Z
u03025,user3025@example.com,13878117142,/checkout,105,search,2026-02-06T19:54:00Z
u03026,user3026@example.com,13833381158,/profile,61,pageview,2026-02-24T22:04:00Z
u03027,user3027@example.com,13866260893,/cart,100,purchase,2026-02-08T21:40:00Z
u03028,user3028@example.com,13813860384,/products,81,search,2026-02-14T04:08:00Z
u03029,user3029@example.com,13852959939,/cart,46,purchase,2026-02-06T12:22:00Z
u03030,user3030@example.com,13820626006,/home,76,click,2026-02-11T15:00:00Z
u03031,user3031@example.com,13895271361,/cart,175,search,2026-02-11T09:24:00Z
u03032,user3032@example.com,13889141048,/products,88,purchase,2026-02-28T04:21:00Z
u03033,user3033@example.com,13863908768,/cart,162,purchase,2026-02-08T09:46:00Z
u03034,user3034@example.com,13879405477,/cart,20,pageview,2026-02-17T22:58:00Z
u03035,user3035@example.com,13826348213,/products,50,search,2026-02-20T18:41:00Z
u03036,user3036@example.com,13891377962,/home,270,purchase,2026-02-14T18:28:00Z
u03037,user3037@example.com,13831963387,/profile,87,click,2026-02-12T14:24:00Z
u03038,user3038@example.com,13834801312,/home,85,pageview,2026-02-27T06:47:00Z
u03039,user3039@example.com,13818652730,/profile,119,purchase,2026-02-28T13:48:00Z
u03040,user3040@example.com,13887197031,/home,169,search,2026-02-06T04:57:00Z
u03041,user3041@example.com,13877620313,/cart,176,purchase,2026-02-28T15:11:00Z
u03042,user3042@example.com,13849895486,/products,75,purchase,2026-02-12T00:26:00Z
u03043,user3043@example.com,13888098831,/cart,194,pageview,2026-02-06T03:33:00Z
u03044,user3044@example.com,13846904630,/products,180,purchase,2026-02-13T16:29:00Z
u03045,user3045@example.com,13889355843,/checkout,215,purchase,2026-02-25T16:09:00Z
u03046,user3046@example.com,13835548766,/cart,109,click,2026-02-22T15:44:00Z
u03047,user3047@example.com,13836545152,/home,250,click,2026-02-11T01:00:00Z
u03048,user3048@example.com,13880649632,/profile,253,purchase,2026-02-26T09:27:00Z
u03049,user3049@example.com,13869370006,/home,282,click,2026-02-01T22:39:00Z
u03050,user3050@example.com,13878364209,/products,126,click,2026-02-13T09:15:00Z
u03051,user3051@example.com,13860212023,/checkout,203,purchase,2026-02-08T18:19:00Z
u03052,user3052@example.com,13882727381,/cart,117,pageview,2026-02-27T19:42:00Z
u03053,user3053@example.com,13812298305,/profile,145,click,2026-02-22T06:00:00Z
u03054,user3054@example.com,13880319627,/products,70,click,2026-02-21T03:04:00Z
u03055,user3055@example.com,13875942549,/products,256,purchase,2026-02-18T04:17:00Z
u03056,user3056@example.com,13813621203,/home,169,purchase,2026-02-25T21:00:00Z
u03057,user3057@example.com,13858828613,/cart,64,purchase,2026-02-14T17:55:00Z
u03058,user3058@example.com,13815699532,/cart,159,purchase,2026-02-18T12:33:00Z
u03059,user3059@example.com,13813241533,/cart,237,click,2026-02-14T15:14:00Z
u03060,user3060@example.com,13859113558,/profile,186,search,2026-02-12T06:00:00Z
u03061,user3061@example.com,13849135185,/home,178,purchase,2026-02-26T22:53:00Z
u03062,user3062@example.com,13865673223,/cart,10,pageview,2026-02-24T03:40:00Z
u03063,user3063@example.com,13838226225,/products,177,pageview,2026-02-03T20:27:00Z
u03064,user3064@example.com,13811615927,/products,20,purchase,2026-02-04T18:47:00Z
u03065,user3065@example.com,13841491915,/home,169,click,2026-02-04T17:01:00Z
u03066,user3066@example.com,13840939742,/profile,228,click,2026-02-22T21:07:00Z
u03067,user3067@example.com,13852998042,/cart,289,pageview,2026-02-12T01:59:00Z
u03068,user3068@example.com,13864610732,/cart,37,pageview,2026-02-18T10:15:00Z
u03069,user3069@example.com,13853768127,/home,280,click,2026-02-14T03:03:00Z
u03070,user3070@example.com,13874372695,/home,252,pageview,2026-02-10T23:21:00Z
u03071,user3071@example.com,13823076201,/products,76,pageview,2026-02-11T08:15:00Z
u03072,user3072@example.com,13854633425,/home,277,purchase,2026-02-06T19:02:00Z
u03073,user3073@example.com,13855280597,/home,66,click,2026-02-01T14:23:00Z
u03074,user3074@example.com,13877058160,/home,94,click,2026-02-05T07:38:00Z
u03075,user3075@example.com,13829453254,/products,8,search,2026-02-23T19:19:00Z
u03076,user3076@example.com,13883836823,/cart,8,pageview,2026-02-20T18:49:00Z
u03077,user3077@example.com,13899004925,/checkout,100,click,2026-02-03T23:33:00Z
u03078,user3078@example.com,13831524726,/checkout,182,click,2026-02-16T00:08:00Z
u03079,user3079@example.com,13888681263,/home,221,pageview,2026-02-14T19:25:00Z
u03080,user3080@example.com,13832716386,/home,135,purchase,2026-02-20T17:11:00Z
u03081,user3081@example.com,13859453115,/products,219,purchase,2026-02-01T06:11:00Z
u03082,user3082@example.com,13841451919,/home,241,pageview,2026-02-24T23:33:00Z
u03083,user3083@example.com,13818372280,/cart,163,pageview,2026-02-23T13:43:00Z
u03084,user3084@example.com,13846032982,/cart,91,search,2026-02-28T07:33:00Z
u03085,user3085@example.com,13842669560,/home,242,search,2026-02-18T17:59:00Z
u03086,user3086@example.com,13833968481,/products,145,search,2026-02-01T05:09:00Z
u03087,user3087@example.com,13824647120,/home,177,search,2026-02-26T09:56:00Z
u03088,user3088@example.com,13877488898,/cart,204,click,2026-02-05T17:17:00Z
u03089,user3089@example.com,13859380963,/profile,212,search,2026-02-02T00:42:00Z
u03090,user3090@example.com,13811598292,/home,67,search,2026-02-11T12:02:00Z
u03091,user3091@example.com,13850580709,/cart,102,click,2026-02-24T20:14:00Z
u03092,user3092@example.com,13839311946,/cart,208,search,2026-02-12T09:47:00Z
u03093,user3093@example.com,13872299939,/products,46,pageview,2026-02-16T22:29:00Z
u03094,user3094@example.com,13852455467,/profile,210,pageview,2026-02-05T19:20:00Z
u03095,user3095@example.com,13862224633,/home,183,purchase,2026-02-16T16:58:00Z
u03096,user3096@example.com,13818249583,/home,281,click,2026-02-12T15:17:00Z
u03097,user3097@example.com,13841606645,/profile,66,purchase,2026-02-09T14:00:00Z
u03098,user3098@example.com,13852715109,/products,46,purchase,2026-02-26T20:22:00Z
u03099,user3099@example.com,13865820500,/home,177,search,2026-02-23T20:48:00Z
u03100,user3100@example.com,13869394406,/profile,218,pageview,2026-02-07T06:05:00Z
u03101,user3101@example.com,13878721372,/home,244,search,2026-02-10T13:45:00Z
u03102,user3102@example.com,13856912310,/products,143,click,2026-02-26T13:09:00Z
u03103,user3103@example.com,13878005846,/home,261,purchase,2026-02-27T06:47:00Z
u03104,user3104@example.com,13841673256,/home,192,purchase,2026-02-13T11:38:00Z
u03105,user3105@example.com,13896315086,/checkout,124,click,2026-02-20T10:16:00Z
u03106,user3106@example.com,13827910272,/cart,77,search,2026-02-11T06:17:00Z
u03107,user3107@example.com,13883264194,/checkout,240,purchase,2026-02-23T19:46:00Z
u03108,user3108@example.com,13870948950,/profile,147,search,2026-02-07T12:01:00Z
u03109,user3109@example.com,13837800503,/cart,239,click,2026-02-25T02:29:00Z
u03110,user3110@example.com,13840433599,/profile,222,purchase,2026-02-07T00:13:00Z
u03111,user3111@example.com,13862878962,/home,260,pageview,2026-02-09T02:00:00Z
u03112,user3112@example.com,13899812077,/cart,210,click,2026-02-20T02:13:00Z
u03113,user3113@example.com,13860143888,/home,300,search,2026-02-25T00:42:00Z
u03114,user3114@example.com,13815576367,/profile,90,purchase,2026-02-13T23:05:00Z
u03115,user3115@example.com,13848707439,/profile,199,purchase,2026-02-14T05:04:00Z
u03116,user3116@example.com,13860866479,/checkout,253,pageview,2026-02-26T18:03:00Z
u03117,user3117@example.com,13852636049,/home,300,pageview,2026-02-11T06:38:00Z
u03118,user3118@example.com,13825564934,/cart,292,search,2026-02-03T09:02:00Z
u03119,user3119@example.com,13861704223,/checkout,86,purchase,2026-02-22T06:50:00Z
u03120,user3120@example.com,13896694525,/products,34,pageview,2026-02-02T08:57:00Z
u03121,user3121@example.com,13874450515,/checkout,229,click,2026-02-20T00:14:00Z
u03122,user3122@example.com,13878098453,/checkout,127,pageview,2026-02-23T03:37:00Z
u03123,user3123@example.com,13885624728,/checkout,269,pageview,2026-02-27T01:33:00Z
u03124,user3124@example.com,13856833138,/products,114,click,2026-02-04T07:28:00Z
u03125,user3125@example.com,13841669034,/home,17,pageview,2026-02-19T22:10:00Z
u03126,user3126@example.com,13874514841,/cart,125,purchase,2026-02-13T09:58:00Z
u03127,user3127@example.com,13826197800,/home,217,purchase,2026-02-19T19:33:00Z
u03128,user3128@example.com,13855790027,/profile,220,search,2026-02-02T12:01:00Z
u03129,user3129@example.com,13853441018,/home,115,purchase,2026-02-13T16:37:00Z
u03130,user3130@example.com,13855608332,/home,220,purchase,2026-02-09T21:31:00Z
u03131,user3131@example.com,13884776807,/checkout,62,pageview,2026-02-26T05:53:00Z
u03132,user3132@example.com,13869054822,/profile,151,pageview,2026-02-06T21:06:00Z
u03133,user3133@example.com,13820203096,/cart,210,click,2026-02-10T23:18:00Z
u03134,user3134@example.com,13851946624,/checkout,109,click,2026-02-12T04:51:00Z
u03135,user3135@example.com,13867676011,/cart,93,search,2026-02-14T20:12:00Z
u03136,user3136@example.com,13852026277,/profile,14,click,2026-02-16T19:21:00Z
u03137,user3137@example.com,13846138215,/cart,232,search,2026-02-06T02:58:00Z
u03138,user3138@example.com,13812791357,/checkout,67,search,2026-02-08T23:55:00Z
u03139,user3139@example.com,13874359684,/products,173,click,2026-02-10T18:30:00Z
u03140,user3140@example.com,13889009266,/cart,232,click,2026-02-10T23:21:00Z
u03141,user3141@example.com,13841893976,/checkout,135,click,2026-02-03T01:00:00Z
u03142,user3142@example.com,13872636796,/profile,286,purchase,2026-02-05T15:28:00Z
u03143,user3143@example.com,13852782108,/checkout,135,click,2026-02-03T09:25:00Z
u03144,user3144@example.com,13831165875,/checkout,45,pageview,2026-02-04T23:49:00Z
u03145,user3145@example.com,13837450762,/profile,260,purchase,2026-02-21T14:54:00Z
u03146,user3146@example.com,13811468183,/home,55,purchase,2026-02-20T14:56:00Z
u03147,user3147@example.com,13822502492,/profile,118,search,2026-02-10T10:18:00Z
u03148,user3148@example.com,13892782271,/products,33,click,2026-02-28T23:21:00Z
u03149,user3149@example.com,13826754925,/home,51,pageview,2026-02-10T05:54:00Z
u03150,user3150@example.com,13857003978,/products,56,purchase,2026-02-04T09:26:00Z
u03151,user3151@example.com,13822871804,/profile,173,purchase,2026-02-22T00:18:00Z
u03152,user3152@example.com,13871698218,/products,69,click,2026-02-04T18:16:00Z
u03153,user3153@example.com,13813423064,/products,217,click,2026-02-09T10:52:00Z
u03154,user3154@example.com,13856652134,/home,162,pageview,2026-02-17T19:50:00Z
u03155,user3155@example.com,13894894797,/products,281,purchase,2026-02-05T23:45:00Z
u03156,user3156@example.com,13863812353,/checkout,118,pageview,2026-02-10T02:50:00Z
u03157,user3157@example.com,13848357907,/profile,119,click,2026-02-27T22:39:00Z
u03158,user3158@example.com,13849581172,/home,297,click,2026-02-14T22:38:00Z
u03159,user3159@example.com,13852591272,/products,18,click,2026-02-04T17:56:00Z
u03160,user3160@example.com,13877105798,/cart,239,search,2026-02-28T21:20:00Z
u03161,user3161@example.com,13890070717,/home,177,search,2026-02-08T08:31:00Z
u03162,user3162@example.com,13820454275,/profile,220,click,2026-02-12T13:34:00Z
u03163,user3163@example.com,13891305598,/cart,26,search,2026-02-05T01:49:00Z
u03164,user3164@example.com,13847876823,/cart,109,purchase,2026-02-06T18:26:00Z
u03165,user3165@example.com,13821919242,/products,188,search,2026-02-15T10:52:00Z
u03166,user3166@example.com,13845088634,/home,227,click,2026-02-03T03:54:00Z
u03167,user3167@example.com,13882943131,/products,55,search,2026-02-08T15:47:00Z
u03168,user3168@example.com,13876196518,/profile,243,purchase,2026-02-17T00:14:00Z
u03169,user3169@example.com,13890564224,/checkout,202,click,2026-02-07T12:46:00Z
u03170,user3170@example.com,13892133409,/home,130,purchase,2026-02-18T05:25:00Z
u03171,user3171@example.com,13861428490,/home,40,click,2026-02-17T08:37:00Z
u03172,user3172@example.com,13834665707,/profile,112,pageview,2026-02-17T15:54:00Z
u03173,user3173@example.com,13814026680,/checkout,68,pageview,2026-02-13T07:13:00Z
u03174,user3174@example.com,13845898823,/cart,215,search,2026-02-21T23:54:00Z
u03175,user3175@example.com,13883089106,/products,128,click,2026-02-28T00:21:00Z
u03176,user3176@example.com,13888580188,/profile,113,search,2026-02-05T12:58:00Z
u03177,user3177@example.com,13822677022,/profile,147,pageview,2026-02-15T19:12:00Z
u03178,user3178@example.com,13835134789,/profile,20,purchase,2026-02-27T02:23:00Z
u03179,user3179@example.com,13882838155,/cart,242,search,2026-02-05T06:29:00Z
u03180,user3180@example.com,13887795921,/checkout,41,click,2026-02-20T21:59:00Z
u03181,user3181@example.com,13885677035,/products,295,purchase,2026-02-05T09:18:00Z
u03182,user3182@example.com,13890519023,/products,150,pageview,2026-02-25T16:07:00Z
u03183,user3183@example.com,13824923465,/cart,98,search,2026-02-21T21:31:00Z
u03184,user3184@example.com,13862043435,/products,120,pageview,2026-02-26T19:17:00Z
u03185,user3185@example.com,13841883118,/products,12,search,2026-02-27T14:39:00Z
u03186,user3186@example.com,13816238161,/products,292,purchase,2026-02-16T23:24:00Z
u03187,user3187@example.com,13879679959,/products,243,click,2026-02-23T21:39:00Z
u03188,user3188@example.com,13844640506,/cart,28,search,2026-02-04T03:25:00Z
u03189,user3189@example.com,13855634569,/profile,80,search,2026-02-12T02:05:00Z
u03190,user3190@example.com,13873240346,/cart,32,purchase,2026-02-19T11:45:00Z
u03191,user3191@example.com,13829595228,/products,35,click,2026-02-10T20:33:00Z
u03192,user3192@example.com,13883430608,/products,64,search,2026-02-20T14:32:00Z
u03193,user3193@example.com,13838793172,/products,230,purchase,2026-02-21T02:25:00Z
u03194,user3194@example.com,13881687655,/products,102,click,2026-02-02T16:54:00Z
u03195,user3195@example.com,13843067280,/home,35,pageview,2026-02-08T05:10:00Z
u03196,user3196@example.com,13858653898,/products,260,purchase,2026-02-03T02:03:00Z
u03197,user3197@example.com,13838051476,/products,123,pageview,2026-02-15T20:50:00Z
u03198,user3198@example.com,13813464223,/products,73,search,2026-02-12T12:23:00Z
u03199,user3199@example.com,13873056375,/checkout,98,click,2026-02-17T12:29:00Z
u03200,user3200@example.com,13849114931,/products,235,search,2026-02-07T13:00:00Z
u03201,user3201@example.com,13894425537,/home,280,pageview,2026-02-18T20:31:00Z
u03202,user3202@example.com,13858778330,/cart,230,pageview,2026-02-19T14:35:00Z
u03203,user3203@example.com,13836371708,/home,206,search,2026-02-21T11:05:00Z
u03204,user3204@example.com,13835187574,/products,25,purchase,2026-02-13T07:00:00Z
u03205,user3205@example.com,13823366603,/profile,176,purchase,2026-02-17T21:10:00Z
u03206,user3206@example.com,13893260906,/profile,219,click,2026-02-13T03:50:00Z
u03207,user3207@example.com,13856715581,/products,141,pageview,2026-02-02T14:13:00Z
u03208,user3208@example.com,13859951478,/home,299,search,2026-02-08T19:54:00Z
u03209,user3209@example.com,13829913849,/profile,288,purchase,2026-02-17T16:59:00Z
u03210,user3210@example.com,13876220559,/cart,215,search,2026-02-12T03:08:00Z
u03211,user3211@example.com,13878786232,/profile,236,search,2026-02-19T09:56:00Z
u03212,user3212@example.com,13850479490,/products,228,search,2026-02-15T01:13:00Z
u03213,user3213@example.com,13851593298,/cart,43,purchase,2026-02-07T02:43:00Z
u03214,user3214@example.com,13888933974,/products,43,pageview,2026-02-12T10:05:00Z
u03215,user3215@example.com,13859894434,/cart,297,click,2026-02-28T02:12:00Z
u03216,user3216@example.com,13812866376,/cart,47,pageview,2026-02-02T14:52:00Z
u03217,user3217@example.com,13817311120,/products,292,click,2026-02-03T00:49:00Z
u03218,user3218@example.com,13818723064,/home,208,click,2026-02-28T00:01:00Z
u03219,user3219@example.com,13848187875,/home,152,purchase,2026-02-15T22:38:00Z
u03220,user3220@example.com,13815290585,/checkout,40,click,2026-02-10T19:15:00Z
u03221,user3221@example.com,13824813657,/profile,199,search,2026-02-20T00:07:00Z
u03222,user3222@example.com,13869159034,/products,54,purchase,2026-02-16T14:50:00Z
u03223,user3223@example.com,13826452206,/cart,204,search,2026-02-28T22:46:00Z
u03224,user3224@example.com,13890195064,/profile,220,pageview,2026-02-21T13:03:00Z
u03225,user3225@example.com,13813490554,/cart,286,pageview,2026-02-15T00:42:00Z
u03226,user3226@example.com,13866217674,/products,192,search,2026-02-08T07:26:00Z
u03227,user3227@example.com,13893414514,/home,148,purchase,2026-02-17T23:48:00Z
u03228,user3228@example.com,13893474319,/profile,31,pageview,2026-02-10T07:43:00Z
u03229,user3229@example.com,13851164917,/home,99,search,2026-02-28T13:50:00Z
u03230,user3230@example.com,13840450070,/profile,120,purchase,2026-02-15T21:38:00Z
u03231,user3231@example.com,13821672982,/cart,79,search,2026-02-22T00:24:00Z
u03232,user3232@example.com,13891138653,/home,71,click,2026-02-17T01:23:00Z
u03233,user3233@example.com,13893668459,/profile,258,purchase,2026-02-11T13:13:00Z
u03234,user3234@example.com,13821637212,/checkout,99,purchase,2026-02-13T08:33:00Z
u03235,user3235@example.com,13818417977,/profile,200,click,2026-02-18T18:09:00Z
u03236,user3236@example.com,13844747087,/products,113,click,2026-02-09T07:34:00Z
u03237,user3237@example.com,13813022176,/products,288,click,2026-02-21T09:13:00Z
u03238,user3238@example.com,13890090837,/checkout,298,pageview,2026-02-28T12:41:00Z
u03239,user3239@example.com,13843069969,/home,134,purchase,2026-02-19T01:28:00Z
u03240,user3240@example.com,13831451602,/cart,258,purchase,2026-02-07T23:15:00Z
u03241,user3241@example.com,13822947525,/profile,250,search,2026-02-19T14:14:00Z
u03242,user3242@example.com,13818298455,/cart,19,purchase,2026-02-22T16:35:00Z
u03243,user3243@example.com,13825215474,/checkout,41,search,2026-02-27T14:37:00Z
u03244,user3244@example.com,13891352679,/profile,44,purchase,2026-02-14T01:01:00Z
u03245,user3245@example.com,13870066229,/products,68,pageview,2026-02-28T10:55:00Z
u03246,user3246@example.com,13870373188,/checkout,51,click,2026-02-18T02:10:00Z
u03247,user3247@example.com,13828321806,/home,92,search,2026-02-12T16:58:00Z
u03248,user3248@example.com,13840234209,/checkout,102,pageview,2026-02-13T13:01:00Z
u03249,user3249@example.com,13899779919,/home,87,search,2026-02-11T18:15:00Z
u03250,user3250@example.com,13861745298,/products,117,search,2026-02-27T22:33:00Z
u03251,user3251@example.com,13897053461,/products,157,purchase,2026-02-28T13:56:00Z
u03252,user3252@example.com,13841060830,/checkout,138,search,2026-02-23T08:16:00Z
u03253,user3253@example.com,13846391473,/profile,141,purchase,2026-02-01T02:05:00Z
u03254,user3254@example.com,13868473364,/checkout,108,purchase,2026-02-12T18:35:00Z
u03255,user3255@example.com,13870768007,/cart,276,click,2026-02-24T05:19:00Z
u03256,user3256@example.com,13856523637,/products,122,search,2026-02-11T22:50:00Z
u03257,user3257@example.com,13818138510,/products,248,purchase,2026-02-15T17:22:00Z
u03258,user3258@example.com,13878988545,/cart,98,pageview,2026-02-09T02:06:00Z
u03259,user3259@example.com,13873705436,/products,36,pageview,2026-02-22T00:51:00Z
u03260,user3260@example.com,13818127576,/cart,16,pageview,2026-02-14T07:49:00Z
u03261,user3261@example.com,13838872626,/profile,94,purchase,2026-02-28T05:53:00Z
u03262,user3262@example.com,13818156645,/home,267,purchase,2026-02-20T16:59:00Z
u03263,user3263@example.com,13819976432,/home,220,purchase,2026-02-03T21:23:00Z
u03264,user3264@example.com,13830728391,/products,97,purchase,2026-02-01T16:46:00Z
u03265,user3265@example.com,13886554551,/home,67,pageview,2026-02-10T12:22:00Z
u03266,user3266@example.com,13810503254,/cart,201,click,2026-02-06T13:12:00Z
u03267,user3267@example.com,13828541832,/products,171,pageview,2026-02-09T09:04:00Z
u03268,user3268@example.com,13813567551,/checkout,163,click,2026-02-16T19:10:00Z
u03269,user3269@example.com,13832331778,/checkout,183,click,2026-02-10T12:06:00Z
u03270,user3270@example.com,13894804117,/checkout,29,click,2026-02-13T17:09:00Z
u03271,user3271@example.com,13825045631,/checkout,169,search,2026-02-26T14:08:00Z
u03272,user3272@example.com,13857109024,/checkout,90,purchase,2026-02-26T19:17:00Z
u03273,user3273@example.com,13896241164,/home,92,pageview,2026-02-27T23:28:00Z
u03274,user3274@example.com,13871959359,/products,239,pageview,2026-02-05T06:37:00Z
u03275,user3275@example.com,13874568272,/checkout,176,search,2026-02-09T10:57:00Z
u03276,user3276@example.com,13826680035,/products,66,purchase,2026-02-03T10:36:00Z
u03277,user3277@example.com,13841914269,/products,129,click,2026-02-25T16:33:00Z
u03278,user3278@example.com,13814462829,/home,194,click,2026-02-07T00:16:00Z
